,price_sq,lat,lon,area,floor,kitchen_area,balconies,renovation,is_apartment,rooms,ceiling_height,house_floors,lifts,freight_lifts,time_on_foot_to_subway,build_year,bathroom_type,house_wall_type
77337,169451.0739856802,55.781833,49.13631,41.9,4.0,9.0,0.0,Косметический,,2.0,,5.0,,,,1969.0,1 совмещенный,Кирпичный
77338,164429.53020134228,55.838192,49.071029,29.8,2.0,5.5,0.0,Косметический,,1.0,,5.0,,,12.0,1962.0,1 совмещенный,Кирпичный
77339,200808.6253369272,55.771074,49.223186,37.1,5.0,9.0,1.0,Дизайнерский,,1.0,,9.0,1.0,,,1990.0,1 совмещенный,Панельный
77341,198776.75840978592,55.74944,49.236382,32.7,3.0,0.0,1.0,Косметический,False,1.0,2.7,9.0,1.0,,4.0,1984.0,1 совмещенный,Кирпичный
77353,172323.75979112272,55.78852,49.140263,191.5,2.0,20.0,2.0,Евроремонт,,5.0,3.0,3.0,,,18.0,,3 раздельных,Кирпичный
77354,147849.46236559135,55.751067,49.23905,37.2,6.0,6.0,0.0,Косметический,,1.0,2.6,9.0,1.0,,4.0,1983.0,1 совмещенный,Панельный
77541,239000.0,55.74186,49.214266,35.2,5.0,5.2,0.0,Без ремонта,,1.0,,22.0,3.0,,4.0,1990.0,1 совмещенный,Блочный
77551,205987.80925062747,55.7750639356785,49.2055792579472,55.78,8.0,12.8,1.0,,,2.0,,16.0,3.0,,3.0,,1 совмещенный,Монолитно-кирпичный
77560,165116.27906976745,55.785544,49.17545,43.0,2.0,12.8,0.0,Косметический,,1.0,,10.0,1.0,,,2001.0,1 совмещенный,Кирпичный
77563,128571.42857142857,55.798136,49.195778,77.0,4.0,14.4,0.0,Косметический,,2.0,2.8,6.0,,,8.0,2011.0,1 раздельный,
77566,274137.9310344828,55.813561,49.085214,29.0,6.0,5.2,,Дизайнерский,False,,2.7,17.0,1.0,1.0,,2016.0,,Кирпичный
77569,258278.14569536425,55.764303,49.193012,30.2,23.0,4.0,1.0,Евроремонт,,,,25.0,2.0,,12.0,2022.0,1 совмещенный,Монолитный
77571,168776.37130801688,55.732393,49.174794,71.1,13.0,10.1,3.0,Евроремонт,,3.0,,22.0,2.0,,6.0,2016.0,"1 совмещенный, 1 раздельный",Кирпичный
77597,162264.15094339623,55.788991,49.172638,53.0,3.0,14.0,0.0,Дизайнерский,False,1.0,2.8,10.0,,,6.0,2011.0,1 совмещенный,Кирпичный
77648,246875.0,55.77875,49.147656,32.0,7.0,6.1,,Дизайнерский,False,,2.5,9.0,1.0,,,1983.0,,Кирпичный
77653,121293.80053908356,55.85533,48.897888,37.1,7.0,9.0,,,,1.0,0.0,19.0,,,,2018.0,,
77655,163461.53846153847,55.821138,49.146784,52.0,2.0,15.0,,,,1.0,0.0,12.0,,,,2007.0,,Монолитный
77657,232432.43243243243,55.774897,49.20451,37.0,21.0,11.0,1.0,,,1.0,0.0,25.0,,,,2023.0,,
77659,220000.0,55.77633,49.108453,20.0,4.0,3.0,,,,1.0,2.7,9.0,,,,1964.0,,Кирпичный
77662,166197.18309859154,55.714937,49.187388,35.5,5.0,10.0,0.0,Косметический,,1.0,,9.0,1.0,,,2018.0,1 совмещенный,Блочный
77665,178787.87878787878,55.830655,49.157088,33.0,8.0,6.0,1.0,Косметический,False,1.0,,9.0,,,,1983.0,1 совмещенный,Панельный
77807,129907.2091363312,55.802163,49.237442,70.05,1.0,11.3,2.0,Евроремонт,False,3.0,2.7,17.0,1.0,1.0,12.0,2020.0,2 раздельных,Монолитный
78049,224188.7610619469,55.835746,49.085582,33.9,2.0,9.1,,Косметический,False,1.0,2.7,7.0,1.0,,,2019.0,1 совмещенный,Кирпичный
78061,157622.73901808786,55.836782,49.127264,38.7,4.0,6.4,0.0,Косметический,,1.0,2.7,9.0,1.0,,,1987.0,1 совмещенный,Панельный
78062,148936.17021276595,55.791273,49.167203,47.0,4.0,0.0,1.0,Евроремонт,,2.0,,5.0,,,,1966.0,,Панельный
78063,174193.5483870968,55.794705,49.188861,15.5,1.0,0.0,0.0,Косметический,,,,9.0,1.0,,,2003.0,,Кирпичный
78064,130526.31578947368,55.781686,49.225638,47.5,2.0,0.0,1.0,Косметический,,1.0,,16.0,1.0,1.0,,2002.0,,Панельный
78065,135514.01869158878,55.867253,49.016618,32.1,2.0,0.0,1.0,Евроремонт,,1.0,,3.0,,,,1960.0,,Кирпичный
78066,165280.66528066527,55.805058,49.204528,48.1,4.0,0.0,1.0,Без ремонта,,2.0,,10.0,1.0,,,1997.0,,Кирпичный
78067,126050.42016806724,55.807688,49.228252,95.2,7.0,0.0,1.0,Без ремонта,,3.0,,8.0,1.0,1.0,,2022.0,,
78068,220700.15220700152,55.7735006946667,49.206416107159,39.42,21.0,5.0,1.0,,,1.0,,25.0,1.0,1.0,3.0,,,
78069,224783.86167146973,55.753301,49.24382,34.7,10.0,0.0,0.0,Евроремонт,,1.0,,10.0,1.0,1.0,,2013.0,,Кирпичный
78070,157480.31496062994,55.863429,49.015531,12.7,3.0,0.0,0.0,Косметический,,,,5.0,,,,1968.0,,Кирпичный
78071,231787.33031674207,55.785655,49.130785,88.4,10.0,0.0,1.0,Без ремонта,,3.0,,26.0,1.0,1.0,,2014.0,,Кирпичный
78072,119825.70806100218,55.838324,49.104069,45.9,3.0,0.0,1.0,Косметический,,2.0,,5.0,,,,1965.0,,Кирпичный
78073,230421.68674698792,55.824238,49.11175,33.2,4.0,0.0,1.0,Евроремонт,,1.0,,10.0,,,,1998.0,,Панельный
78074,254658.3850931677,55.819904,49.119035,32.2,11.0,0.0,1.0,Евроремонт,,1.0,,16.0,1.0,,,2002.0,,Монолитный
78075,222741.43302180685,55.761122,49.198446,32.1,6.0,0.0,1.0,Евроремонт,,1.0,,10.0,,,,2018.0,,Кирпичный
78076,353846.1538461539,55.814947,49.140137,65.0,9.0,0.0,0.0,Дизайнерский,,2.0,,21.0,1.0,1.0,,,,
78077,353846.1538461539,55.814947,49.140137,65.0,18.0,0.0,0.0,Дизайнерский,,2.0,,21.0,1.0,1.0,,,,
78078,87719.29824561403,55.813855,48.909809,57.0,1.0,0.0,1.0,Косметический,,2.0,,9.0,1.0,,,2013.0,,Кирпичный
78079,388888.8888888889,55.814947,49.140137,45.0,19.0,0.0,0.0,Дизайнерский,,1.0,,21.0,1.0,1.0,,,,
78080,120531.40096618356,55.865712,49.222934,41.4,4.0,0.0,1.0,,,1.0,,5.0,,,,1967.0,,Кирпичный
78081,183333.3333333333,55.756655,49.213924,18.0,5.0,0.0,1.0,Евроремонт,,,,9.0,1.0,,,1974.0,,
78082,203389.83050847455,55.83069,49.052344,17.7,6.0,0.0,1.0,Евроремонт,,1.0,,9.0,1.0,,,1978.0,,Кирпичный
78083,176136.36363636362,55.828784,49.07844,17.6,5.0,0.0,1.0,Евроремонт,,,,5.0,,,,1965.0,,Кирпичный
78084,168674.6987951807,55.787265,49.166547,33.2,2.0,0.0,1.0,Евроремонт,,1.0,,5.0,,,,1965.0,,Панельный
78085,179295.62433297758,55.7216229015593,49.1847839392973,46.85,11.0,5.0,0.0,,,2.0,,26.0,1.0,1.0,5.0,,,
78086,199031.737493276,55.7740147267833,49.2064804801758,55.77,9.0,5.0,1.0,,,2.0,,16.0,1.0,1.0,3.0,,,
78087,166666.66666666666,55.7524033291643,49.1669708643863,108.0,18.0,5.0,1.0,,,3.0,,26.0,1.0,1.0,2.0,,,
78088,174781.34110787173,55.82949966397694,49.16144275001438,68.6,6.0,5.0,1.0,,,3.0,,21.0,1.0,1.0,6.0,,,
78089,126303.19148936168,55.864283,48.875852,37.6,15.0,0.0,1.0,Косметический,,1.0,,20.0,1.0,1.0,,2015.0,,Блочный
78107,144796.1373390558,55.786151,49.142643,186.4,4.0,20.3,0.0,Евроремонт,False,5.0,3.2,6.0,,,7.0,2001.0,2 совмещенных,Кирпичный
78188,213587.786259542,55.810405,49.073976,65.5,17.0,0.0,,,,2.0,,18.0,,,,,,
78228,189972.5812769291,55.80627246805547,49.22752555149256,51.06,2.0,10.9,,,False,2.0,2.7,9.0,9.0,,8.0,,,Кирпичный
78229,197305.10105871028,55.73851593074694,49.15236463361853,62.34,2.0,17.5,,,False,2.0,2.7,9.0,,,5.0,,,Монолитный
78250,137449.39271255062,55.711863,49.186436,49.4,3.0,10.7,1.0,Евроремонт,False,1.0,2.7,5.0,,,10.0,2013.0,1 совмещенный,Кирпичный
78252,283333.3333333333,55.818417,49.065083,30.0,7.0,9.0,0.0,Евроремонт,,1.0,,17.0,2.0,,4.0,2016.0,1 совмещенный,Кирпичный
78254,255357.14285714287,55.805224,49.178414,28.0,12.0,5.0,0.0,Без ремонта,,1.0,,19.0,2.0,,7.0,2023.0,1 совмещенный,
78256,227272.7272727273,55.802052,49.195473,33.0,9.0,15.0,1.0,Без ремонта,,1.0,,12.0,2.0,,11.0,2023.0,1 совмещенный,
78295,191964.2857142857,55.822195,49.086947,33.6,3.0,8.5,1.0,Дизайнерский,False,1.0,,14.0,2.0,1.0,5.0,1974.0,1 раздельный,Кирпичный
78296,168674.6987951807,55.787265,49.166547,33.2,2.0,5.6,0.0,Евроремонт,False,1.0,2.7,5.0,,,4.0,1965.0,1 совмещенный,Панельный
78374,204633.20463320464,55.792701,49.249111,25.9,15.0,4.0,0.0,Косметический,,,,19.0,2.0,,14.0,2018.0,1 совмещенный,Кирпичный
78378,162162.16216216216,55.74334,49.208696,37.0,2.0,9.0,,,False,1.0,,9.0,,,8.0,1987.0,,Панельный
78380,189732.14285714287,55.817421,49.081073,22.4,2.0,4.0,,Косметический,False,2.0,,5.0,,,15.0,1975.0,1 совмещенный,Кирпичный
78381,183571.42857142855,55.750418,49.184424,70.0,7.0,20.0,0.0,Евроремонт,False,3.0,2.7,19.0,1.0,1.0,7.0,2015.0,1 совмещенный,Кирпичный
78382,96153.84615384616,55.867667,48.880057,62.4,18.0,12.0,1.0,Косметический,,2.0,,18.0,2.0,,,2018.0,1 раздельный,
78383,178845.96153846153,55.827833,49.053117,52.0,10.0,10.0,1.0,Евроремонт,,2.0,,19.0,1.0,,5.0,2020.0,1 совмещенный,
78408,161094.22492401215,55.734177,49.14665,32.9,2.0,7.0,1.0,Косметический,,1.0,,10.0,1.0,,,1996.0,1 раздельный,Панельный
78409,215625.0,55.804329,49.236769,32.0,15.0,8.0,1.0,Дизайнерский,,1.0,,17.0,1.0,,,2022.0,1 совмещенный,
78450,192592.59259259255,55.727825,49.186193,40.5,13.0,10.0,1.0,Евроремонт,False,1.0,2.5,19.0,1.0,1.0,7.0,2013.0,1 совмещенный,Кирпичный
78454,150000.0,55.75208,49.216341,36.0,1.0,9.0,0.0,,False,1.0,2.5,9.0,1.0,,6.0,1977.0,1 совмещенный,
78456,137500.0,55.751112,49.203046,20.0,6.0,3.0,0.0,Евроремонт,,1.0,,9.0,1.0,,3.0,1980.0,1 совмещенный,Кирпичный
78539,226413.3738601824,55.824238,49.11175,32.9,6.0,8.0,1.0,Евроремонт,False,1.0,,10.0,,,,1998.0,1 совмещенный,Панельный
78591,174100.71942446043,55.743791,49.217787,69.5,10.0,8.8,1.0,Евроремонт,,3.0,,10.0,1.0,,,1994.0,1 раздельный,Кирпичный
78653,198611.11111111112,55.818564,49.108202,72.0,17.0,10.0,0.0,Косметический,False,3.0,2.7,18.0,1.0,1.0,5.0,2012.0,1 раздельный,Кирпичный
78654,165934.06593406593,55.820035,49.144862,91.0,9.0,16.0,,Дизайнерский,False,3.0,3.0,20.0,1.0,2.0,8.0,2012.0,2 раздельных,Кирпичный
78655,192604.00616332825,55.763973721525,49.198815708983,38.94,17.0,11.3,0.0,,,1.0,,17.0,1.0,1.0,3.0,,1 совмещенный,Монолитно-кирпичный
78697,172473.86759581885,55.813126,49.087612,114.8,6.0,0.0,0.0,Евроремонт,False,3.0,3.2,6.0,,,5.0,2004.0,1 раздельный,Кирпичный
78698,139620.25316455695,55.77197,49.23013,79.0,7.0,14.0,0.0,Косметический,,2.0,,14.0,1.0,1.0,,2004.0,1 раздельный,Кирпичный
78757,166666.66666666666,55.748346,49.188691,60.0,16.0,12.0,1.0,Косметический,False,2.0,2.7,17.0,1.0,1.0,6.0,2013.0,1 раздельный,Кирпичный
78758,115308.15109343936,55.862004,49.103548,50.3,5.0,8.0,1.0,Косметический,False,2.0,2.48,5.0,,,7.0,1981.0,1 раздельный,Кирпичный
78759,253934.4262295082,55.814457,49.139158,61.0,3.0,12.6,0.0,Без ремонта,,2.0,3.0,20.0,1.0,1.0,,2023.0,1 совмещенный,
78798,172000.0,55.852829,49.063304,50.0,5.0,8.6,1.0,Дизайнерский,False,2.0,2.7,8.0,1.0,,7.0,2021.0,1 совмещенный,Кирпичный
78799,148351.64835164836,55.733411,49.179258,91.0,2.0,11.4,0.0,Косметический,,3.0,,12.0,1.0,1.0,,2014.0,1 раздельный,Кирпичный
78833,249687.5,55.787599,49.215766,32.0,10.0,5.0,1.0,Евроремонт,,,,19.0,2.0,,,2020.0,1 совмещенный,Монолитный
78834,175182.48175182482,55.764718,49.15442,13.7,1.0,0.0,0.0,Евроремонт,False,,2.65,5.0,,,3.0,1964.0,1 совмещенный,Панельный
78837,195312.5,55.800812,49.240577,32.0,10.0,8.0,1.0,Евроремонт,False,1.0,2.7,14.0,1.0,1.0,12.0,2018.0,1 совмещенный,Кирпичный
78890,128260.8695652174,55.840123,49.100171,46.0,4.0,6.0,1.0,Евроремонт,False,2.0,2.6,5.0,,,5.0,1958.0,1 совмещенный,Кирпичный
78943,224159.29203539825,55.835746,49.085582,33.9,2.0,0.0,1.0,Косметический,,1.0,,7.0,,,,2019.0,,Кирпичный
78944,116863.9053254438,55.810916,49.267518,67.6,5.0,0.0,1.0,Евроремонт,,2.0,,5.0,,,,2012.0,,Кирпичный
78945,175862.06896551725,55.783448,49.18578,34.8,3.0,0.0,1.0,Косметический,,1.0,,5.0,,,,1991.0,,Кирпичный
78946,144712.43042671614,55.78202,49.223213,53.9,5.0,0.0,1.0,Евроремонт,,2.0,,10.0,,,,1998.0,,Панельный
78947,143442.62295081967,55.819692,49.048778,48.8,1.0,0.0,1.0,Евроремонт,,1.0,,5.0,,,,2003.0,,
78948,325000.0,55.799674,49.119359,20.0,1.0,0.0,1.0,Евроремонт,,,,9.0,1.0,,,2016.0,,Панельный
78949,205077.79349363508,55.787816,49.181666,70.7,4.0,0.0,1.0,Дизайнерский,,2.0,,10.0,1.0,,,2014.0,,Кирпичный
78981,221052.63157894736,55.834598,49.092796,9.5,5.0,0.0,0.0,Евроремонт,False,,2.48,5.0,,,6.0,1959.0,,Кирпичный
78984,122767.85714285714,55.833653,49.158687,89.6,4.0,0.0,1.0,Евроремонт,,3.0,,15.0,1.0,,,2002.0,,
78988,186915.8878504673,55.767357,49.237173,85.6,7.0,0.0,1.0,Дизайнерский,,3.0,,16.0,1.0,1.0,,2020.0,,Кирпичный
79005,196078.431372549,55.836782,49.127264,35.7,2.0,0.0,1.0,Евроремонт,,1.0,,9.0,1.0,,,1987.0,,Панельный
79058,200000.0,55.739894,49.149255,63.4,4.0,13.0,0.0,Без ремонта,,3.0,,9.0,2.0,,,,1 раздельный,Кирпичный
79083,113333.33333333331,55.839087,49.131109,67.5,1.0,8.7,1.0,Косметический,False,3.0,2.51,9.0,1.0,,7.0,1987.0,1 раздельный,Панельный
79085,238795.65646594277,55.775813,49.135016,101.3,2.0,14.0,0.0,Косметический,,2.0,3.0,5.0,1.0,,,2003.0,"1 совмещенный, 1 раздельный",Кирпичный
79086,214067.27828746176,55.824329,49.152542,65.4,2.0,19.0,1.0,Косметический,False,3.0,2.5,10.0,1.0,,8.0,2007.0,1 раздельный,Кирпичный
79088,152298.85057471265,55.867142,49.050063,34.8,5.0,7.3,1.0,Косметический,False,1.0,2.6,9.0,1.0,,5.0,1998.0,1 совмещенный,Панельный
79144,122321.42857142857,55.820642,49.085304,56.0,1.0,6.0,0.0,Косметический,False,3.0,2.7,5.0,,,5.0,1970.0,1 совмещенный,Панельный
79145,162857.14285714287,55.786192,49.225486,35.0,4.0,9.0,1.0,Косметический,,1.0,2.65,9.0,1.0,,,2000.0,1 совмещенный,Панельный
79146,258760.1078167116,55.817937,49.142203,37.1,7.0,11.7,0.0,Евроремонт,False,1.0,2.76,12.0,1.0,1.0,5.0,2009.0,1 совмещенный,Кирпичный
79148,159817.3515981735,55.87091,49.093496,65.7,1.0,8.3,0.0,Евроремонт,False,3.0,2.5,10.0,1.0,,4.0,1991.0,1 раздельный,Кирпичный
79214,142473.11827956987,55.785194,49.224111,37.2,6.0,9.1,1.0,Без ремонта,False,1.0,2.7,9.0,1.0,,10.0,2000.0,1 совмещенный,Панельный
79225,118407.0796460177,55.845885,48.905542,56.5,16.0,12.0,2.0,Косметический,False,2.0,2.7,20.0,1.0,1.0,19.0,2016.0,1 совмещенный,Блочный
79329,301785.71428571426,55.818746,49.146551,56.0,4.0,26.0,1.0,Дизайнерский,False,2.0,3.05,23.0,1.0,1.0,5.0,2021.0,1 совмещенный,Монолитный
79331,164485.98130841122,55.806064,49.231468,53.5,6.0,15.4,1.0,Без ремонта,,2.0,2.7,9.0,,,15.0,2022.0,1 раздельный,
79344,124025.3164556962,55.801592,49.058363,39.5,3.0,10.0,1.0,Без ремонта,False,1.0,2.5,5.0,,,6.0,,1 совмещенный,Панельный
79353,116752.84384694933,55.772203,49.138412,96.7,4.0,8.4,1.0,,,4.0,,5.0,,,,2010.0,1 раздельный,
79411,143750.0,55.869228,49.092257,40.0,9.0,9.0,1.0,Евроремонт,False,1.0,2.7,9.0,1.0,,8.0,1988.0,1 совмещенный,Кирпичный
79452,202247.191011236,55.791132,49.250396,53.4,7.0,11.3,0.0,Евроремонт,False,2.0,2.7,10.0,1.0,,12.0,2017.0,1 раздельный,Кирпичный
79506,168674.6987951807,55.787265,49.166547,33.2,2.0,5.6,0.0,Евроремонт,,1.0,,5.0,,,4.0,1965.0,1 совмещенный,Панельный
79593,228628.2306163022,55.818559,49.105507,50.3,12.0,0.0,1.0,Евроремонт,False,2.0,2.7,18.0,1.0,1.0,5.0,2011.0,1 раздельный,Кирпичный
79594,162348.87737478412,55.765058,49.157115,57.9,5.0,11.2,1.0,Косметический,False,2.0,2.5,15.0,1.0,1.0,3.0,2014.0,1 раздельный,Кирпичный
79595,194767.44186046516,55.766369,49.226483,34.4,9.0,7.3,0.0,Евроремонт,False,1.0,,10.0,1.0,,5.0,1991.0,1 совмещенный,Панельный
79596,132415.2542372881,55.763498,49.175962,47.2,7.0,8.0,1.0,Косметический,False,2.0,2.5,9.0,,,5.0,1974.0,1 совмещенный,
79666,132404.181184669,55.86015,49.223402,28.7,5.0,6.0,1.0,Без ремонта,,1.0,,5.0,,,,1971.0,1 совмещенный,Панельный
79670,176363.63636363635,55.833531,49.068945,55.0,4.0,14.9,0.0,Евроремонт,False,1.0,2.7,10.0,1.0,,6.0,2008.0,1 совмещенный,
79724,228260.86956521735,55.860292,49.082115,32.2,3.0,7.8,,Косметический,False,1.0,2.7,10.0,1.0,,,2012.0,1 раздельный,Кирпичный
79725,151051.62523900575,55.835493,49.079986,52.3,2.0,0.0,1.0,Косметический,,2.0,,5.0,,,,1954.0,,Кирпичный
79726,207373.27188940093,55.735439,49.205866,43.4,7.0,0.0,1.0,Без ремонта,,1.0,,9.0,,,,2023.0,,
79727,168831.16883116882,55.792017,49.154312,77.0,5.0,0.0,1.0,Без ремонта,,4.0,,10.0,1.0,,,1978.0,,Кирпичный
79728,148876.40449438203,55.75134,49.216395,53.4,4.0,0.0,1.0,Косметический,,2.0,,9.0,1.0,,,1975.0,,Панельный
79729,204615.38461538465,55.788343,49.152489,65.0,4.0,0.0,1.0,Дизайнерский,,2.0,,16.0,1.0,,,2021.0,,Монолитный
79733,107810.7810781078,55.781134,49.235556,90.9,5.0,0.0,1.0,Косметический,,3.0,,10.0,1.0,,,1999.0,,Панельный
79734,163291.13924050634,55.714937,49.187388,39.5,4.0,0.0,1.0,Евроремонт,,1.0,,20.0,1.0,1.0,,2018.0,,Блочный
79735,180758.0174927114,55.722644,49.174875,34.3,15.0,0.0,1.0,Без ремонта,,1.0,,24.0,1.0,1.0,,2022.0,,
79736,169451.0739856802,55.805422,49.210008,41.9,6.0,0.0,0.0,Евроремонт,,1.0,,10.0,1.0,,,2010.0,,Панельный
79737,212500.0,55.795135,49.20531,28.0,6.0,0.0,1.0,Косметический,,1.0,,25.0,,,,2023.0,,Кирпичный
79751,186695.2789699571,55.796289,49.12244,46.6,2.0,0.0,0.0,Косметический,,2.0,,3.0,,,,1880.0,,Кирпичный
79752,224119.530416222,55.747231,49.206217,93.7,8.0,0.0,1.0,Евроремонт,,3.0,,19.0,1.0,1.0,,2013.0,,Панельный
79753,362790.6976744186,55.816687,49.146389,86.0,4.0,0.0,1.0,Дизайнерский,,2.0,,17.0,1.0,1.0,,2022.0,,
79867,206153.84615384616,55.833415,49.131953,32.5,2.0,0.0,1.0,Косметический,False,1.0,2.7,9.0,1.0,,7.0,1977.0,1 совмещенный,Панельный
